Consumer ID,Order ID,Month,Year,Period,Total order value,Discount,Line Value (net discount),Line SKU Production Cost,Line Category,Line SKU,Average Time between Purchases
79018619,79018619A,7,2020,7/1/2020,510 €,0 €,510 €,163 €,Boots,BOO2,
79018719,79018719A,7,2020,7/1/2020,502 €,0 €,502 €,291 €,Boots,BOO4,
79018819,79018819A,7,2020,7/1/2020,255 €,0 €,255 €,115 €,Boots,BOO8,
79018919,79018919A,7,2020,7/1/2020,551 €,0 €,551 €,264 €,Boots,BOO12,
79019019,79019019A,7,2020,7/1/2020,258 €,0 €,258 €,72 €,Accessories,ACC2,
79019119,79019119A,7,2020,7/1/2020,992 €,0 €,992 €,308 €,Mini bags,MIN5,
79019219,79019219A,7,2020,7/1/2020,"1,101 €",0 €,"1,101 €",396 €,Bags,BAG1,
79019319,79019319A,7,2020,7/1/2020,"1,101 €",0 €,"1,101 €",396 €,Bags,BAG1,
79019419,79019419A,7,2020,7/1/2020,510 €,0 €,510 €,163 €,Boots,BOO2,
79019519,79019519A,7,2020,7/1/2020,636 €,0 €,636 €,216 €,Boots,BOO3,
79019619,79019619A,7,2020,7/1/2020,559 €,0 €,559 €,224 €,Boots,BOO10,
79019719,79019719A,7,2020,7/1/2020,502 €,0 €,502 €,291 €,Boots,BOO4,
79019819,79019819A,7,2020,7/1/2020,502 €,0 €,502 €,291 €,Boots,BOO4,
79020119,79020119A,7,2020,7/1/2020,144 €,0 €,144 €,66 €,Small leather goods,SMA3,
79020219,79020219A,7,2020,7/1/2020,210 €,0 €,210 €,38 €,Fragrances,FRA2,
79020319,79020319A,7,2020,7/1/2020,327 €,0 €,327 €,95 €,Accessories,ACC3,
79020419,79020419A,7,2020,7/1/2020,258 €,0 €,258 €,72 €,Accessories,ACC2,
79020519,79020519A,7,2020,7/1/2020,255 €,0 €,255 €,66 €,Accessories,ACC1,
79020619,79020619A,7,2020,7/1/2020,992 €,0 €,992 €,278 €,Mini bags,MIN1,
79020719,79020719A,7,2020,7/1/2020,526 €,0 €,526 €,210 €,Mini bags,MIN8,
79020819,79020819A,7,2020,7/1/2020,"1,101 €",0 €,"1,101 €",396 €,Bags,BAG1,
79020919,79020919A,7,2020,7/1/2020,948 €,0 €,948 €,303 €,Bags,BAG4,
79021019,79021019A,7,2020,7/1/2020,168 €,0 €,168 €,25 €,Small leather goods,SMA4,
79021119,79021119A,7,2020,7/1/2020,192 €,0 €,192 €,35 €,Fragrances,FRA1,
79021219,79021219A,7,2020,7/1/2020,327 €,0 €,327 €,95 €,Accessories,ACC3,
79021319,79021319A,7,2020,7/1/2020,258 €,0 €,258 €,72 €,Accessories,ACC2,
79021519,79021519A,7,2020,7/1/2020,258 €,0 €,258 €,72 €,Accessories,ACC2,
87000119,87000119A,6,2020,6/1/2020,345 €,0 €,345 €,107 €,Apparel,APP2,
87000219,87000219A,6,2020,6/1/2020,144 €,0 €,144 €,66 €,Small leather goods,SMA3,
87000319,87000319A,6,2020,6/1/2020,205 €,0 €,205 €,37 €,Fragrances,FRA3,
87000419,87000419A,6,2020,6/1/2020,220 €,0 €,220 €,40 €,Fragrances,FRA4,
87000519,87000519A,6,2020,6/1/2020,192 €,0 €,192 €,35 €,Fragrances,FRA1,
87000619,87000619A,6,2020,6/1/2020,258 €,0 €,258 €,72 €,Accessories,ACC2,
87000719,87000719A,6,2020,6/1/2020,327 €,0 €,327 €,95 €,Accessories,ACC3,
87000819,87000819A,6,2020,6/1/2020,327 €,0 €,327 €,95 €,Accessories,ACC3,
87000919,87000919A,6,2020,6/1/2020,"1,086 €",0 €,"1,086 €",293 €,Mini bags,MIN4,
87001019,87001019A,6,2020,6/1/2020,345 €,0 €,345 €,107 €,Apparel,APP2,
87002019,87002019A,6,2020,6/1/2020,168 €,0 €,168 €,25 €,Small leather goods,SMA4,
87002119,87002119A,6,2020,6/1/2020,210 €,0 €,210 €,38 €,Fragrances,FRA2,
87002219,87002219A,6,2020,6/1/2020,240 €,0 €,240 €,43 €,Fragrances,FRA5,
87002319,87002319A,6,2020,6/1/2020,220 €,0 €,220 €,40 €,Fragrances,FRA4,
87002419,87002419A,6,2020,6/1/2020,258 €,0 €,258 €,72 €,Accessories,ACC2,
38010119,38010119A,6,2020,6/1/2020,478 €,0 €,478 €,120 €,Sandals,SAN8,
38010219,38010219A,6,2020,6/1/2020,187 €,0 €,187 €,60 €,Sneakers,SNE2,
38010319,38010319A,6,2020,6/1/2020,345 €,0 €,345 €,107 €,Apparel,APP2,
38010419,38010419A,6,2020,6/1/2020,144 €,0 €,144 €,66 €,Small leather goods,SMA3,
38010519,38010519A,6,2020,6/1/2020,172 €,0 €,172 €,65 €,Small leather goods,SMA2,
38010619,38010619A,6,2020,6/1/2020,205 €,0 €,205 €,37 €,Fragrances,FRA3,
38010719,38010719A,6,2020,6/1/2020,220 €,0 €,220 €,40 €,Fragrances,FRA4,
38010819,38010819A,6,2020,6/1/2020,220 €,0 €,220 €,40 €,Fragrances,FRA4,
38010919,38010919A,6,2020,6/1/2020,255 €,0 €,255 €,66 €,Accessories,ACC1,
59010119,59010119A,6,2020,6/1/2020,383 €,0 €,383 €,123 €,Apparel,APP1,
59010219,59010219A,6,2020,6/1/2020,144 €,0 €,144 €,66 €,Small leather goods,SMA3,
59010319,59010319A,6,2020,6/1/2020,240 €,0 €,240 €,43 €,Fragrances,FRA5,
59010419,59010419A,6,2020,6/1/2020,210 €,0 €,210 €,38 €,Fragrances,FRA2,
59010519,59010519A,6,2020,6/1/2020,205 €,0 €,205 €,37 €,Fragrances,FRA3,
59010619,59010619A,6,2020,6/1/2020,327 €,0 €,327 €,95 €,Accessories,ACC3,
59010719,59010719A,6,2020,6/1/2020,327 €,0 €,327 €,95 €,Accessories,ACC3,
59010819,59010819A,6,2020,6/1/2020,255 €,0 €,255 €,66 €,Accessories,ACC1,
59010919,59010919A,6,2020,6/1/2020,992 €,0 €,992 €,308 €,Mini bags,MIN5,
59011019,59011019A,6,2020,6/1/2020,345 €,0 €,345 €,107 €,Apparel,APP2,
59011119,59011119A,6,2020,6/1/2020,172 €,0 €,172 €,65 €,Small leather goods,SMA2,
59011219,59011219A,6,2020,6/1/2020,240 €,0 €,240 €,43 €,Fragrances,FRA5,
59011319,59011319A,6,2020,6/1/2020,210 €,0 €,210 €,38 €,Fragrances,FRA2,
59011419,59011419A,6,2020,6/1/2020,192 €,0 €,192 €,35 €,Fragrances,FRA1,
59011519,59011519A,6,2020,6/1/2020,327 €,0 €,327 €,95 €,Accessories,ACC3,
59011619,59011619A,6,2020,6/1/2020,313 €,0 €,313 €,94 €,Accessories,ACC4,
59011719,59011719A,6,2020,6/1/2020,258 €,0 €,258 €,72 €,Accessories,ACC2,
59011819,59011819A,6,2020,6/1/2020,"1,086 €",0 €,"1,086 €",293 €,Mini bags,MIN4,
59011919,59011919A,6,2020,6/1/2020,805 €,0 €,805 €,250 €,Mini bags,MIN7,
59012019,59012019A,6,2020,6/1/2020,345 €,0 €,345 €,107 €,Apparel,APP2,
59012119,59012119A,6,2020,6/1/2020,168 €,0 €,168 €,25 €,Small leather goods,SMA4,
59012219,59012219A,6,2020,6/1/2020,240 €,0 €,240 €,43 €,Fragrances,FRA5,
59012319,59012319A,6,2020,6/1/2020,205 €,0 €,205 €,37 €,Fragrances,FRA3,
59012419,59012419A,6,2020,6/1/2020,327 €,0 €,327 €,95 €,Accessories,ACC3,
59012519,59012519A,6,2020,6/1/2020,313 €,0 €,313 €,94 €,Accessories,ACC4,
59012619,59012619A,6,2020,6/1/2020,327 €,0 €,327 €,95 €,Accessories,ACC3,
59012719,59012719A,6,2020,6/1/2020,951 €,0 €,951 €,247 €,Mini bags,MIN3,
59012819,59012819A,6,2020,6/1/2020,"1,086 €",0 €,"1,086 €",293 €,Mini bags,MIN4,
59012919,59012919A,6,2020,6/1/2020,"1,576 €",0 €,"1,576 €",520 €,Bags,BAG3,
59013019,59013019A,6,2020,6/1/2020,447 €,0 €,447 €,156 €,Apparel,APP3,
59013119,59013119A,6,2020,6/1/2020,168 €,0 €,168 €,25 €,Small leather goods,SMA4,
59013219,59013219A,6,2020,6/1/2020,220 €,0 €,220 €,40 €,Fragrances,FRA4,
59013319,59013319A,6,2020,6/1/2020,327 €,0 €,327 €,95 €,Accessories,ACC3,
59013419,59013419A,6,2020,6/1/2020,255 €,0 €,255 €,66 €,Accessories,ACC1,
59013519,59013519A,6,2020,6/1/2020,258 €,0 €,258 €,72 €,Accessories,ACC2,
59013619,59013619A,6,2020,6/1/2020,805 €,0 €,805 €,250 €,Mini bags,MIN7,
59013719,59013719A,6,2020,6/1/2020,805 €,0 €,805 €,250 €,Mini bags,MIN7,
59013819,59013819A,6,2020,6/1/2020,"1,101 €",0 €,"1,101 €",396 €,Bags,BAG1,
59013919,59013919A,6,2020,6/1/2020,"1,576 €",0 €,"1,576 €",520 €,Bags,BAG3,
59014019,59014019A,6,2020,6/1/2020,172 €,0 €,172 €,65 €,Small leather goods,SMA2,
59014119,59014119A,6,2020,6/1/2020,205 €,0 €,205 €,37 €,Fragrances,FRA3,
59014219,59014219A,6,2020,6/1/2020,313 €,0 €,313 €,94 €,Accessories,ACC4,
59014319,59014319A,6,2020,6/1/2020,255 €,0 €,255 €,66 €,Accessories,ACC1,
59014419,59014419A,6,2020,6/1/2020,255 €,0 €,255 €,66 €,Accessories,ACC1,
59014519,59014519A,6,2020,6/1/2020,992 €,0 €,992 €,308 €,Mini bags,MIN5,
59014619,59014619A,6,2020,6/1/2020,526 €,0 €,526 €,210 €,Mini bags,MIN8,
59014719,59014719A,6,2020,6/1/2020,"1,491 €",0 €,"1,491 €",507 €,Bags,BAG2,
59014819,59014819A,6,2020,6/1/2020,"1,491 €",0 €,"1,491 €",507 €,Bags,BAG2,
59014919,59014919A,6,2020,6/1/2020,"1,576 €",0 €,"1,576 €",520 €,Bags,BAG3,
59015019,59015019A,6,2020,6/1/2020,168 €,0 €,168 €,25 €,Small leather goods,SMA4,
59015119,59015119A,6,2020,6/1/2020,220 €,0 €,220 €,40 €,Fragrances,FRA4,
59015219,59015219A,6,2020,6/1/2020,313 €,0 €,313 €,94 €,Accessories,ACC4,
59015319,59015319A,6,2020,6/1/2020,327 €,0 €,327 €,95 €,Accessories,ACC3,
59015419,59015419A,6,2020,6/1/2020,990 €,0 €,990 €,317 €,Mini bags,MIN6,
59015519,59015519A,6,2020,6/1/2020,"1,086 €",0 €,"1,086 €",293 €,Mini bags,MIN4,
59015619,59015619A,6,2020,6/1/2020,"1,491 €",0 €,"1,491 €",507 €,Bags,BAG2,
59015719,59015719A,6,2020,6/1/2020,948 €,0 €,948 €,303 €,Bags,BAG4,
59015819,59015819A,6,2020,6/1/2020,"1,491 €",0 €,"1,491 €",507 €,Bags,BAG2,
59015919,59015919A,6,2020,6/1/2020,948 €,0 €,948 €,303 €,Bags,BAG4,
59016019,59016019A,6,2020,6/1/2020,144 €,0 €,144 €,66 €,Small leather goods,SMA3,
59016119,59016119A,6,2020,6/1/2020,192 €,0 €,192 €,35 €,Fragrances,FRA1,
59016219,59016219A,6,2020,6/1/2020,327 €,0 €,327 €,95 €,Accessories,ACC3,
59016319,59016319A,6,2020,6/1/2020,990 €,0 €,990 €,317 €,Mini bags,MIN6,
59016419,59016419A,6,2020,6/1/2020,474 €,0 €,474 €,175 €,Mini bags,MIN9,
59016519,59016519A,6,2020,6/1/2020,948 €,0 €,948 €,303 €,Bags,BAG4,
59016619,59016619A,6,2020,6/1/2020,948 €,0 €,948 €,303 €,Bags,BAG4,
59016719,59016719A,6,2020,6/1/2020,"1,576 €",0 €,"1,576 €",520 €,Bags,BAG3,
59016819,59016819A,6,2020,6/1/2020,948 €,0 €,948 €,303 €,Bags,BAG4,
59016919,59016919A,6,2020,6/1/2020,510 €,0 €,510 €,163 €,Boots,BOO2,
59020119,59020119A,6,2020,6/1/2020,383 €,0 €,383 €,123 €,Apparel,APP1,
59020219,59020219A,6,2020,6/1/2020,168 €,0 €,168 €,25 €,Small leather goods,SMA4,
59020319,59020319A,6,2020,6/1/2020,205 €,0 €,205 €,37 €,Fragrances,FRA3,
59020419,59020419A,6,2020,6/1/2020,205 €,0 €,205 €,37 €,Fragrances,FRA3,
59020519,59020519A,6,2020,6/1/2020,258 €,0 €,258 €,72 €,Accessories,ACC2,
59020619,59020619A,6,2020,6/1/2020,327 €,0 €,327 €,95 €,Accessories,ACC3,
59020719,59020719A,6,2020,6/1/2020,258 €,0 €,258 €,72 €,Accessories,ACC2,
59020819,59020819A,6,2020,6/1/2020,474 €,0 €,474 €,175 €,Mini bags,MIN9,
59020919,59020919A,6,2020,6/1/2020,526 €,0 €,526 €,210 €,Mini bags,MIN8,
59021019,59021019A,6,2020,6/1/2020,383 €,0 €,383 €,123 €,Apparel,APP1,
59021119,59021119A,6,2020,6/1/2020,144 €,0 €,144 €,66 €,Small leather goods,SMA3,
59021219,59021219A,6,2020,6/1/2020,210 €,0 €,210 €,38 €,Fragrances,FRA2,
59021319,59021319A,6,2020,6/1/2020,210 €,0 €,210 €,38 €,Fragrances,FRA2,
59021419,59021419A,6,2020,6/1/2020,313 €,0 €,313 €,94 €,Accessories,ACC4,
59021519,59021519A,6,2020,6/1/2020,313 €,0 €,313 €,94 €,Accessories,ACC4,
59021619,59021619A,6,2020,6/1/2020,258 €,0 €,258 €,72 €,Accessories,ACC2,
59021719,59021719A,6,2020,6/1/2020,951 €,0 €,951 €,247 €,Mini bags,MIN3,
59021819,59021819A,6,2020,6/1/2020,990 €,0 €,990 €,317 €,Mini bags,MIN6,
59021919,59021919A,6,2020,6/1/2020,"1,491 €",0 €,"1,491 €",507 €,Bags,BAG2,
59022019,59022019A,6,2020,6/1/2020,447 €,0 €,447 €,156 €,Apparel,APP3,
59022119,59022119A,6,2020,6/1/2020,168 €,0 €,168 €,25 €,Small leather goods,SMA4,
59022219,59022219A,6,2020,6/1/2020,220 €,0 €,220 €,40 €,Fragrances,FRA4,
59022319,59022319A,6,2020,6/1/2020,258 €,0 €,258 €,72 €,Accessories,ACC2,
59022419,59022419A,6,2020,6/1/2020,258 €,0 €,258 €,72 €,Accessories,ACC2,
59022519,59022519A,6,2020,6/1/2020,313 €,0 €,313 €,94 €,Accessories,ACC4,
59022619,59022619A,6,2020,6/1/2020,992 €,0 €,992 €,308 €,Mini bags,MIN5,
59022719,59022719A,6,2020,6/1/2020,474 €,0 €,474 €,175 €,Mini bags,MIN9,
59022819,59022819A,6,2020,6/1/2020,"1,576 €",0 €,"1,576 €",520 €,Bags,BAG3,
59022919,59022919A,6,2020,6/1/2020,948 €,0 €,948 €,303 €,Bags,BAG4,
59023019,59023019A,6,2020,6/1/2020,172 €,0 €,172 €,65 €,Small leather goods,SMA2,
59030119,59030119A,6,2020,6/1/2020,383 €,0 €,383 €,123 €,Apparel,APP1,
59030219,59030219A,6,2020,6/1/2020,168 €,0 €,168 €,25 €,Small leather goods,SMA4,
59030319,59030319A,6,2020,6/1/2020,220 €,0 €,220 €,40 €,Fragrances,FRA4,
59030419,59030419A,6,2020,6/1/2020,313 €,0 €,313 €,94 €,Accessories,ACC4,
59030519,59030519A,6,2020,6/1/2020,313 €,0 €,313 €,94 €,Accessories,ACC4,
59030619,59030619A,6,2020,6/1/2020,327 €,0 €,327 €,95 €,Accessories,ACC3,
59030719,59030719A,6,2020,6/1/2020,992 €,0 €,992 €,308 €,Mini bags,MIN5,
59030819,59030819A,6,2020,6/1/2020,889 €,0 €,889 €,222 €,Mini bags,MIN2,
74010119,74010119A,6,2020,6/1/2020,539 €,0 €,539 €,156 €,Sandals,SAN2,
74010219,74010219A,6,2020,6/1/2020,168 €,0 €,168 €,60 €,Sneakers,SNE5,
74010319,74010319A,6,2020,6/1/2020,447 €,0 €,447 €,156 €,Apparel,APP3,
74010419,74010419A,6,2020,6/1/2020,168 €,0 €,168 €,25 €,Small leather goods,SMA4,
74010519,74010519A,6,2020,6/1/2020,168 €,0 €,168 €,25 €,Small leather goods,SMA4,
74010619,74010619A,6,2020,6/1/2020,205 €,0 €,205 €,37 €,Fragrances,FRA3,
74020119,74020119A,6,2020,6/1/2020,367 €,0 €,367 €,110 €,Sneakers,SNE11,
74020219,74020219A,6,2020,6/1/2020,447 €,0 €,447 €,156 €,Apparel,APP3,
74020319,74020319A,6,2020,6/1/2020,144 €,0 €,144 €,66 €,Small leather goods,SMA3,
74020419,74020419A,6,2020,6/1/2020,144 €,0 €,144 €,66 €,Small leather goods,SMA3,
74020519,74020519A,6,2020,6/1/2020,210 €,0 €,210 €,38 €,Fragrances,FRA2,
74020619,74020619A,6,2020,6/1/2020,205 €,0 €,205 €,37 €,Fragrances,FRA3,
74020719,74020719A,6,2020,6/1/2020,240 €,0 €,240 €,43 €,Fragrances,FRA5,
74020819,74020819A,6,2020,6/1/2020,255 €,0 €,255 €,66 €,Accessories,ACC1,
74020919,74020919A,6,2020,6/1/2020,258 €,0 €,258 €,72 €,Accessories,ACC2,
74021019,74021019A,6,2020,6/1/2020,312 €,0 €,312 €,100 €,Sneakers,SNE1,
74021119,74021119A,6,2020,6/1/2020,447 €,0 €,447 €,156 €,Apparel,APP3,
74021219,74021219A,6,2020,6/1/2020,144 €,0 €,144 €,66 €,Small leather goods,SMA3,
74030119,74030119A,6,2020,6/1/2020,336 €,0 €,336 €,121 €,Sneakers,SNE8,
74030219,74030219A,6,2020,6/1/2020,383 €,0 €,383 €,123 €,Apparel,APP1,
74030319,74030319A,6,2020,6/1/2020,168 €,0 €,168 €,76 €,Small leather goods,SMA1,
74030419,74030419A,6,2020,6/1/2020,240 €,0 €,240 €,43 €,Fragrances,FRA5,
74040119,74040119A,6,2020,6/1/2020,210 €,0 €,210 €,38 €,Fragrances,FRA2,
74050119,74050119A,6,2020,6/1/2020,210 €,0 €,210 €,38 €,Fragrances,FRA2,
74050219,74050219A,6,2020,6/1/2020,205 €,0 €,205 €,37 €,Fragrances,FRA3,
74060019,74060019A,6,2020,6/1/2020,192 €,0 €,192 €,35 €,Fragrances,FRA1,
74060119,74060119A,6,2020,6/1/2020,240 €,0 €,240 €,43 €,Fragrances,FRA5,
74060219,74060219A,6,2020,6/1/2020,192 €,0 €,192 €,35 €,Fragrances,FRA1,
74060319,74060319A,6,2020,6/1/2020,205 €,0 €,205 €,37 €,Fragrances,FRA3,
74060419,74060419A,6,2020,6/1/2020,255 €,0 €,255 €,66 €,Accessories,ACC1,
74060519,74060519A,6,2020,6/1/2020,327 €,0 €,327 €,95 €,Accessories,ACC3,
74060619,74060619A,6,2020,6/1/2020,313 €,0 €,313 €,94 €,Accessories,ACC4,
74060719,74060719A,6,2020,6/1/2020,"1,086 €",0 €,"1,086 €",293 €,Mini bags,MIN4,
74060819,74060819A,6,2020,6/1/2020,951 €,0 €,951 €,247 €,Mini bags,MIN3,
74060919,74060919A,6,2020,6/1/2020,"1,491 €",0 €,"1,491 €",507 €,Bags,BAG2,
74061019,74061019A,6,2020,6/1/2020,447 €,0 €,447 €,156 €,Apparel,APP3,
74061119,74061119A,6,2020,6/1/2020,144 €,0 €,144 €,66 €,Small leather goods,SMA3,
74061219,74061219A,6,2020,6/1/2020,192 €,0 €,192 €,35 €,Fragrances,FRA1,
81010119,81010119A,6,2020,6/1/2020,523 €,0 €,523 €,157 €,Sandals,SAN6,
81010219,81010219A,6,2020,6/1/2020,180 €,0 €,180 €,61 €,Sneakers,SNE3,
81010319,81010319A,6,2020,6/1/2020,383 €,0 €,383 €,123 €,Apparel,APP1,
81010419,81010419A,6,2020,6/1/2020,345 €,0 €,345 €,107 €,Apparel,APP2,
81010519,81010519A,6,2020,6/1/2020,447 €,0 €,447 €,156 €,Apparel,APP3,
81010619,81010619A,6,2020,6/1/2020,144 €,0 €,144 €,66 €,Small leather goods,SMA3,
81010719,81010719A,6,2020,6/1/2020,168 €,0 €,168 €,25 €,Small leather goods,SMA4,
81010819,81010819A,6,2020,6/1/2020,240 €,0 €,240 €,43 €,Fragrances,FRA5,
81010919,81010919A,6,2020,6/1/2020,240 €,0 €,240 €,43 €,Fragrances,FRA5,
81011019,81011019A,6,2020,6/1/2020,478 €,0 €,478 €,120 €,Sandals,SAN8,
81011119,81011119A,6,2020,6/1/2020,267 €,0 €,267 €,91 €,Sneakers,SNE6,
81011219,81011219A,6,2020,6/1/2020,345 €,0 €,345 €,107 €,Apparel,APP2,
81011319,81011319A,6,2020,6/1/2020,447 €,0 €,447 €,156 €,Apparel,APP3,
81011419,81011419A,6,2020,6/1/2020,345 €,0 €,345 €,107 €,Apparel,APP2,
81011519,81011519A,6,2020,6/1/2020,168 €,0 €,168 €,76 €,Small leather goods,SMA1,
81011619,81011619A,6,2020,6/1/2020,168 €,0 €,168 €,25 €,Small leather goods,SMA4,
81011719,81011719A,6,2020,6/1/2020,210 €,0 €,210 €,38 €,Fragrances,FRA2,
81011819,81011819A,6,2020,6/1/2020,205 €,0 €,205 €,37 €,Fragrances,FRA3,
81011919,81011919A,6,2020,6/1/2020,240 €,0 €,240 €,43 €,Fragrances,FRA5,
81012019,81012019A,6,2020,6/1/2020,539 €,0 €,539 €,156 €,Sandals,SAN2,
81012119,81012119A,6,2020,6/1/2020,278 €,0 €,278 €,89 €,Sneakers,SNE10,
81012219,81012219A,6,2020,6/1/2020,383 €,0 €,383 €,123 €,Apparel,APP1,
81012319,81012319A,6,2020,6/1/2020,383 €,0 €,383 €,123 €,Apparel,APP1,
81012419,81012419A,6,2020,6/1/2020,144 €,0 €,144 €,66 €,Small leather goods,SMA3,
81012519,81012519A,6,2020,6/1/2020,172 €,0 €,172 €,65 €,Small leather goods,SMA2,
81012619,81012619A,6,2020,6/1/2020,210 €,0 €,210 €,38 €,Fragrances,FRA2,
81012719,81012719A,6,2020,6/1/2020,192 €,0 €,192 €,35 €,Fragrances,FRA1,
81012819,81012819A,6,2020,6/1/2020,210 €,0 €,210 €,38 €,Fragrances,FRA2,
81012919,81012919A,6,2020,6/1/2020,258 €,0 €,258 €,72 €,Accessories,ACC2,
81013019,81013019A,6,2020,6/1/2020,539 €,0 €,539 €,156 €,Sandals,SAN2,
81013119,81013119A,6,2020,6/1/2020,261 €,0 €,261 €,78 €,Sneakers,SNE15,
81013219,81013219A,6,2020,6/1/2020,345 €,0 €,345 €,107 €,Apparel,APP2,
81013319,81013319A,6,2020,6/1/2020,168 €,0 €,168 €,76 €,Small leather goods,SMA1,
81013419,81013419A,6,2020,6/1/2020,172 €,0 €,172 €,65 €,Small leather goods,SMA2,
81013519,81013519A,6,2020,6/1/2020,205 €,0 €,205 €,37 €,Fragrances,FRA3,
81013619,81013619A,6,2020,6/1/2020,192 €,0 €,192 €,35 €,Fragrances,FRA1,
81013719,81013719A,6,2020,6/1/2020,192 €,0 €,192 €,35 €,Fragrances,FRA1,
81013819,81013819A,6,2020,6/1/2020,313 €,0 €,313 €,94 €,Accessories,ACC4,
81013919,81013919A,6,2020,6/1/2020,255 €,0 €,255 €,66 €,Accessories,ACC1,
81014019,81014019A,6,2020,6/1/2020,336 €,0 €,336 €,121 €,Sneakers,SNE8,
81014119,81014119A,6,2020,6/1/2020,447 €,0 €,447 €,156 €,Apparel,APP3,
81014219,81014219A,6,2020,6/1/2020,168 €,0 €,168 €,76 €,Small leather goods,SMA1,
81014319,81014319A,6,2020,6/1/2020,168 €,0 €,168 €,76 €,Small leather goods,SMA1,
81014419,81014419A,6,2020,6/1/2020,240 €,0 €,240 €,43 €,Fragrances,FRA5,
81014519,81014519A,6,2020,6/1/2020,210 €,0 €,210 €,38 €,Fragrances,FRA2,
81014619,81014619A,6,2020,6/1/2020,220 €,0 €,220 €,40 €,Fragrances,FRA4,
81014719,81014719A,6,2020,6/1/2020,255 €,0 €,255 €,66 €,Accessories,ACC1,
81014819,81014819A,6,2020,6/1/2020,327 €,0 €,327 €,95 €,Accessories,ACC3,
81014919,81014919A,6,2020,6/1/2020,258 €,0 €,258 €,72 €,Accessories,ACC2,
81018019,81018019A,6,2020,6/1/2020,383 €,0 €,383 €,123 €,Apparel,APP1,
81018119,81018119A,6,2020,6/1/2020,168 €,0 €,168 €,25 €,Small leather goods,SMA4,
81018219,81018219A,6,2020,6/1/2020,210 €,0 €,210 €,38 €,Fragrances,FRA2,
81018319,81018319A,6,2020,6/1/2020,327 €,0 €,327 €,95 €,Accessories,ACC3,
81018419,81018419A,6,2020,6/1/2020,327 €,0 €,327 €,95 €,Accessories,ACC3,
81018519,81018519A,6,2020,6/1/2020,327 €,0 €,327 €,95 €,Accessories,ACC3,
81020119,81020119A,6,2020,6/1/2020,539 €,0 €,539 €,156 €,Sandals,SAN2,
81020219,81020219A,6,2020,6/1/2020,295 €,0 €,295 €,97 €,Sneakers,SNE7,
81020319,81020319A,6,2020,6/1/2020,447 €,0 €,447 €,156 €,Apparel,APP3,
81020419,81020419A,6,2020,6/1/2020,383 €,0 €,383 €,123 €,Apparel,APP1,
81020519,81020519A,6,2020,6/1/2020,168 €,0 €,168 €,25 €,Small leather goods,SMA4,
81020719,81020719A,6,2020,6/1/2020,144 €,0 €,144 €,66 €,Small leather goods,SMA3,
30020019,30020019A,6,2020,6/1/2020,436 €,0 €,436 €,118 €,Shoes,SHO7,
30020119,30020119A,6,2020,6/1/2020,579 €,0 €,579 €,168 €,Boots,BOO1,
30020219,30020219A,6,2020,6/1/2020,488 €,0 €,488 €,156 €,Sandals,SAN4,
30020319,30020319A,6,2020,6/1/2020,523 €,0 €,523 €,157 €,Sandals,SAN6,
30020419,30020419A,6,2020,6/1/2020,492 €,0 €,492 €,138 €,Sandals,SAN7,
30020519,30020519A,6,2020,6/1/2020,284 €,0 €,284 €,77 €,Sneakers,SNE14,
30020619,30020619A,6,2020,6/1/2020,293 €,0 €,293 €,91 €,Sneakers,SNE9,
30020719,30020719A,6,2020,6/1/2020,447 €,0 €,447 €,156 €,Apparel,APP3,
30020919,30020919A,6,2020,6/1/2020,345 €,0 €,345 €,107 €,Apparel,APP2,
30028919,30028919A,6,2020,6/1/2020,240 €,0 €,240 €,43 €,Fragrances,FRA5,
30029019,30029019A,6,2020,6/1/2020,228 €,0 €,228 €,80 €,Sneakers,SNE4,
30029119,30029119A,6,2020,6/1/2020,447 €,0 €,447 €,156 €,Apparel,APP3,
30029919,30029919A,6,2020,6/1/2020,240 €,0 €,240 €,43 €,Fragrances,FRA5,
98010119,98010119A,6,2020,6/1/2020,168 €,0 €,168 €,25 €,Small leather goods,SMA4,
91000119,91000119A,6,2020,6/1/2020,523 €,0 €,523 €,157 €,Sandals,SAN6,
91000219,91000219A,6,2020,6/1/2020,336 €,0 €,336 €,121 €,Sneakers,SNE8,
91000319,91000319A,6,2020,6/1/2020,345 €,0 €,345 €,107 €,Apparel,APP2,
91000419,91000419A,6,2020,6/1/2020,383 €,0 €,383 €,123 €,Apparel,APP1,
91000519,91000519A,6,2020,6/1/2020,383 €,0 €,383 €,123 €,Apparel,APP1,
91000619,91000619A,6,2020,6/1/2020,168 €,0 €,168 €,76 €,Small leather goods,SMA1,
91000719,91000719A,6,2020,6/1/2020,168 €,0 €,168 €,25 €,Small leather goods,SMA4,
91000819,91000819A,5,2020,5/1/2020,240 €,0 €,240 €,43 €,Fragrances,FRA5,
91000919,91000919A,5,2020,5/1/2020,240 €,0 €,240 €,43 €,Fragrances,FRA5,
91001019,91001019A,5,2020,5/1/2020,538 €,0 €,538 €,129 €,Sandals,SAN11,
91001119,91001119A,5,2020,5/1/2020,312 €,0 €,312 €,100 €,Sneakers,SNE1,
91001219,91001219A,5,2020,5/1/2020,345 €,0 €,345 €,107 €,Apparel,APP2,
91001319,91001319A,5,2020,5/1/2020,345 €,0 €,345 €,107 €,Apparel,APP2,
91001419,91001419A,5,2020,5/1/2020,447 €,0 €,447 €,156 €,Apparel,APP3,
