Consumer ID,Gender,Country,Age Range,Month,Year,Marketing optin,Status,Number of orders,New active,New repeaters,Consumer LTV
21004019,F,Italy,18-24,8,2019,0,Lost,1,0,0,436
21005019,F,Italy,18-24,8,2019,0,Lost,1,0,0,636
21005119,F,Italy,18-24,8,2019,0,Lost,1,0,0,478
21005219,F,Italy,18-24,8,2019,0,Lost,1,0,0,283
21005319,F,Italy,18-24,8,2019,0,Lost,1,0,0,367
21005419,F,Italy,18-24,8,2019,0,Lost,1,0,0,345
21005519,F,Italy,18-24,8,2019,1,Lost,1,0,0,383
21006019,F,Italy,18-24,8,2019,0,Lost,1,0,0,636
21006119,F,Italy,18-24,8,2019,1,Lost,1,0,0,539
21006219,F,Italy,18-24,8,2019,0,Lost,1,0,0,312
21006319,F,Italy,18-24,8,2019,1,Lost,1,0,0,447
21006419,F,Italy,18-24,8,2019,1,Lost,1,0,0,345
21006519,F,Italy,18-24,8,2019,0,Lost,1,0,0,447
21007119,F,Italy,18-24,7,2019,1,Lost,1,0,0,507
21007219,F,Italy,18-24,7,2019,1,Lost,1,0,0,336
21007319,F,Italy,18-24,7,2019,1,Lost,1,0,0,447
21007419,F,Italy,18-24,7,2019,1,Lost,1,0,0,447
21008119,F,Italy,18-24,7,2019,0,Lost,1,0,0,523
21008219,F,Italy,18-24,7,2019,1,Lost,1,0,0,187
21008319,F,Italy,18-24,7,2019,1,Lost,1,0,0,345
21008419,F,Italy,18-24,7,2019,1,Lost,1,0,0,345
21008519,F,Italy,18-24,7,2019,0,Lost,1,0,0,144
21008619,F,Italy,18-24,7,2019,1,Lost,1,0,0,172
21008719,F,Italy,18-24,7,2019,1,Lost,1,0,0,192
21008819,F,Italy,18-24,7,2019,1,Lost,1,0,0,210
21008919,F,Italy,18-24,7,2019,1,Lost,1,0,0,210
21009019,F,Italy,18-24,7,2019,1,Lost,1,0,0,488
21009119,F,Italy,18-24,7,2019,0,Lost,1,0,0,283
21009219,F,Italy,18-24,7,2019,0,Lost,1,0,0,447
21009319,F,Italy,18-24,7,2019,0,Lost,1,0,0,383
21009419,F,Italy,18-24,7,2019,1,Lost,1,0,0,168
21009519,F,Italy,18-24,7,2019,1,Lost,1,0,0,144
21009619,F,Italy,18-24,7,2019,1,Lost,1,0,0,192
49010119,F,Italy,18-24,7,2019,0,Lost,1,0,0,332
49010219,F,Italy,18-24,7,2019,0,Lost,1,0,0,383
49010319,F,Italy,18-24,7,2019,0,Lost,1,0,0,172
49010419,F,Italy,18-24,7,2019,1,Lost,1,0,0,240
49010519,F,Italy,18-24,7,2019,0,Lost,1,0,0,210
49010619,F,Italy,18-24,7,2019,1,Lost,1,0,0,192
49010719,F,Italy,18-24,7,2019,0,Lost,1,0,0,255
49010819,F,Italy,18-24,7,2019,0,Lost,1,0,0,255
49010919,F,Italy,18-24,7,2019,0,Lost,1,0,0,313
49011019,F,Italy,18-24,7,2019,0,Lost,1,0,0,180
49011119,F,Italy,18-24,7,2019,1,Lost,1,0,0,383
49011219,F,Italy,18-24,7,2019,1,Lost,1,0,0,144
49011319,F,Italy,18-24,7,2019,1,Lost,1,0,0,192
34010119,F,Italy,18-24,7,2019,1,Lost,1,0,0,636
34010219,F,Italy,18-24,7,2019,0,Lost,1,0,0,478
34010319,F,Italy,18-24,7,2019,1,Lost,1,0,0,180
34011019,F,Italy,18-24,7,2019,0,Lost,1,0,0,636
34011119,F,Italy,18-24,7,2019,1,Lost,1,0,0,538
34011219,F,Italy,18-24,7,2019,1,Lost,1,0,0,312
23230019,F,Italy,18-24,7,2019,0,Lost,1,0,0,447
23230119,F,Italy,18-24,7,2019,1,Lost,1,0,0,345
23230219,F,Italy,18-24,7,2019,1,Lost,1,0,0,447
23230319,F,Italy,18-24,7,2019,0,Lost,1,0,0,383
23230419,F,Italy,18-24,7,2019,1,Lost,1,0,0,447
23230519,F,Italy,18-24,7,2019,1,Lost,1,0,0,345
23230619,F,Italy,18-24,7,2019,1,Lost,1,0,0,172
23230719,F,Italy,18-24,7,2019,1,Lost,1,0,0,168
23230819,F,Italy,18-24,7,2019,1,Lost,1,0,0,240
23230919,F,Italy,18-24,7,2019,1,Lost,1,0,0,220
23231019,F,Italy,18-24,7,2019,1,Lost,1,0,0,440
23231119,F,Italy,18-24,7,2019,1,Lost,1,0,0,332
23231219,F,Italy,18-24,7,2019,1,Lost,1,0,0,447
23231319,F,Italy,18-24,7,2019,0,Lost,1,0,0,383
23231419,F,Italy,18-24,7,2019,0,Lost,1,0,0,383
23231519,F,Italy,18-24,7,2019,0,Lost,1,0,0,168
23231619,F,Italy,18-24,7,2019,0,Lost,1,0,0,172
23231719,F,Italy,18-24,7,2019,1,Lost,1,0,0,220
23231819,F,Italy,18-24,7,2019,0,Lost,1,0,0,205
23231919,F,Italy,18-24,7,2019,0,Lost,1,0,0,240
23232019,F,Italy,18-24,7,2019,0,Lost,1,0,0,523
23232119,F,Italy,18-24,7,2019,1,Lost,1,0,0,332
23232219,F,Italy,18-24,7,2019,1,Lost,1,0,0,447
23232319,F,Italy,18-24,7,2019,1,Lost,1,0,0,447
23232419,F,Italy,18-24,7,2019,0,Lost,1,0,0,168
23232519,F,Italy,18-24,7,2019,1,Lost,1,0,0,144
23232619,F,Italy,18-24,7,2019,0,Lost,1,0,0,210
23232719,F,Italy,18-24,7,2019,0,Lost,1,0,0,240
23232819,F,Italy,18-24,7,2019,0,Lost,1,0,0,205
23232919,F,Italy,18-24,7,2019,1,Lost,1,0,0,258
23233019,F,Italy,18-24,7,2019,0,Lost,1,0,0,538
23233119,F,Italy,18-24,7,2019,0,Lost,1,0,0,284
23233219,F,Italy,18-24,7,2019,1,Lost,1,0,0,345
23233319,F,Italy,18-24,7,2019,1,Lost,1,0,0,168
23233419,F,Italy,18-24,7,2019,0,Lost,1,0,0,168
23233519,F,Italy,18-24,7,2019,0,Lost,1,0,0,205
23233619,F,Italy,18-24,7,2019,1,Lost,1,0,0,205
23233719,F,Italy,18-24,7,2019,1,Lost,1,0,0,192
23233819,F,Italy,18-24,7,2019,0,Lost,1,0,0,258
23233919,F,Italy,18-24,7,2019,0,Lost,1,0,0,327
23234019,F,Italy,18-24,7,2019,0,Lost,1,0,0,261
23234119,F,Italy,18-24,7,2019,0,Lost,1,0,0,447
23234219,F,Italy,18-24,7,2019,0,Lost,1,0,0,144
23234319,F,Italy,35-39,7,2019,1,Lost,1,0,0,168
23234419,F,Italy,18-24,7,2019,0,Lost,1,0,0,205
23234519,F,Italy,18-24,7,2019,0,Lost,1,0,0,210
23234619,F,Italy,18-24,7,2019,0,Lost,1,0,0,240
23234719,F,Italy,18-24,7,2019,0,Lost,1,0,0,255
23234819,F,Italy,18-24,7,2019,0,Lost,1,0,0,327
23234919,F,Italy,18-24,7,2019,0,Lost,1,0,0,258
23235019,F,Italy,18-24,7,2019,1,Lost,1,0,0,312
23235119,F,Italy,18-24,7,2019,0,Lost,1,0,0,345
23235319,F,Italy,25-29,7,2019,1,Lost,1,0,0,172
23235619,F,Italy,35-39,7,2019,1,Lost,1,0,0,240
23236219,F,Italy,18-24,7,2019,1,Lost,1,0,0,345
23236319,F,Italy,35-39,7,2019,1,Lost,1,0,0,144
23236419,F,Italy,40+,7,2019,0,Lost,1,0,0,210
23236519,F,Italy,18-24,7,2019,0,Lost,1,0,0,313
23236819,F,Italy,25-29,7,2019,0,Lost,1,0,0,313
23236919,F,Italy,25-29,7,2019,0,Lost,1,0,0,951
23237119,F,Italy,18-24,7,2019,0,Lost,1,0,0,447
23237219,F,Italy,18-24,7,2019,1,Lost,1,0,0,168
23237619,F,Italy,25-29,7,2019,0,Lost,1,0,0,192
23237719,F,Italy,35-39,7,2019,0,Lost,1,0,0,313
23237819,F,Italy,18-24,7,2019,1,Lost,1,0,0,526
23237919,F,Italy,40+,7,2019,0,Lost,1,0,0,1491
23238019,F,Italy,40+,7,2019,0,Lost,1,0,0,383
23238119,F,Italy,35-39,7,2019,1,Lost,1,0,0,168
23238219,F,Italy,25-29,7,2019,1,Lost,1,0,0,192
23238319,F,Italy,25-29,7,2019,1,Lost,1,0,0,258
23238419,F,Italy,18-24,7,2019,0,Lost,1,0,0,258
23238519,F,Italy,25-29,7,2019,1,Lost,1,0,0,255
23239819,F,Italy,25-29,7,2019,0,Lost,1,0,0,1086
23239919,F,Italy,18-24,7,2019,0,Lost,1,0,0,951
13995019,F,Italy,25-29,7,2019,0,Lost,1,0,0,313
13995219,F,Italy,30-34,7,2019,1,Lost,1,0,0,1086
13995319,F,Italy,18-24,7,2019,0,Lost,1,0,0,1491
77010119,F,Italy,18-24,7,2019,1,Lost,1,0,0,383
77010219,F,Italy,25-29,7,2019,0,Lost,1,0,0,144
77010319,F,Italy,18-24,7,2019,0,Lost,1,0,0,220
77010419,F,Italy,30-34,7,2019,0,Lost,1,0,0,192
77010519,F,Italy,35-39,7,2019,0,Lost,1,0,0,210
77010619,F,Italy,25-29,6,2019,0,Lost,1,0,0,258
77010719,F,Italy,30-34,6,2019,1,Lost,1,0,0,258
77010819,F,Italy,25-29,6,2019,1,Lost,1,0,0,313
84020219,F,Italy,18-24,6,2019,1,Lost,1,0,0,383
84020319,F,Italy,18-24,6,2019,1,Lost,1,0,0,168
84010119,F,Italy,35-39,6,2019,1,Lost,1,0,0,180
84010219,F,Italy,40+,6,2019,0,Lost,1,0,0,383
84010319,F,Italy,18-24,6,2019,0,Lost,1,0,0,168
84010419,F,Italy,18-24,6,2019,1,Lost,1,0,0,172
84010519,F,Italy,18-24,6,2019,1,Lost,1,0,0,205
84010619,F,Italy,25-29,6,2019,1,Lost,1,0,0,220
84020119,F,Italy,25-29,6,2019,1,Lost,1,0,0,267
63000019,F,Italy,30-34,6,2019,0,Lost,1,0,0,579
63013019,F,Italy,30-34,6,2019,0,Lost,1,0,0,539
63010219,F,Italy,35-39,6,2019,1,Lost,1,0,0,187
63010319,F,Italy,35-39,6,2019,1,Lost,1,0,0,447
63010419,F,Italy,40+,6,2019,1,Lost,1,0,0,447
63010519,F,Italy,18-24,6,2019,1,Lost,1,0,0,345
63010619,F,Italy,18-24,6,2019,0,Lost,1,0,0,144
63010719,F,Italy,30-34,6,2019,1,Lost,1,0,0,144
63010819,F,Italy,35-39,6,2019,0,Lost,1,0,0,240
63010919,F,Italy,40+,6,2019,1,Lost,1,0,0,240
63011019,F,Italy,18-24,6,2019,0,Lost,1,0,0,507
63011119,F,Italy,25-29,6,2019,0,Lost,1,0,0,228
63011219,F,Italy,18-24,6,2019,0,Lost,1,0,0,345
63011319,F,Italy,25-29,6,2019,1,Lost,1,0,0,383
63011419,F,Italy,35-39,6,2019,1,Lost,1,0,0,345
63011519,F,Italy,35-39,6,2019,0,Lost,1,0,0,168
63011619,F,Italy,40+,6,2019,1,Lost,1,0,0,168
63011719,F,Italy,18-24,6,2019,0,Lost,1,0,0,220
63011819,F,Italy,35-39,6,2019,0,Lost,1,0,0,192
63011919,F,Italy,35-39,6,2019,0,Lost,1,0,0,240
63012019,F,Italy,40+,6,2019,0,Lost,1,0,0,506
63013119,F,Italy,18-24,6,2019,0,Lost,1,0,0,187
63051219,F,Italy,25-29,6,2019,1,Lost,1,0,0,345
63051519,F,Italy,18-24,6,2019,0,Lost,1,0,0,144
63070119,F,Italy,30-34,6,2019,0,Lost,1,0,0,447
63070219,F,Italy,30-34,6,2019,1,Lost,1,0,0,144
63070319,F,Italy,35-39,6,2019,0,Lost,1,0,0,192
63020519,F,Italy,18-24,6,2019,0,Lost,1,0,0,447
63020619,F,Italy,30-34,6,2019,0,Lost,1,0,0,144
63020719,F,Italy,18-24,6,2019,1,Lost,1,0,0,220
63020819,F,Italy,18-24,6,2019,0,Lost,1,0,0,240
63041019,F,Italy,25-29,6,2019,0,Lost,1,0,0,293
63041119,F,Italy,25-29,6,2019,0,Lost,1,0,0,447
63041219,F,Italy,30-34,6,2019,0,Lost,1,0,0,144
63041319,F,Italy,18-24,6,2019,1,Lost,1,0,0,168
63041419,F,Italy,30-34,6,2019,1,Lost,1,0,0,240
63051319,F,Italy,30-34,6,2019,1,Lost,1,0,0,220
63051419,F,Italy,35-39,6,2019,1,Lost,1,0,0,240
63051619,F,Italy,35-39,6,2019,0,Lost,1,0,0,220
63060119,F,Italy,18-24,6,2019,0,Lost,1,0,0,447
63060219,F,Italy,30-34,6,2019,0,Lost,1,0,0,168
63060319,F,Italy,18-24,6,2019,1,Lost,1,0,0,205
63060419,F,Italy,18-24,6,2019,0,Lost,1,0,0,205
63080119,F,Italy,18-24,6,2019,1,Lost,1,0,0,447
63080219,F,Italy,25-29,6,2019,1,Lost,1,0,0,144
63090119,F,Italy,30-34,6,2019,1,Lost,1,0,0,240
63090219,F,Italy,35-39,6,2019,0,Lost,1,0,0,327
63090319,F,Italy,18-24,6,2019,0,Lost,1,0,0,255
63090419,F,Italy,35-39,6,2019,1,Lost,1,0,0,327
63100119,F,Italy,25-29,6,2019,1,Lost,1,0,0,592
31020119,F,Italy,18-24,6,2019,1,Lost,1,0,0,492
31020219,F,Italy,30-34,6,2019,0,Lost,1,0,0,636
31020319,F,Italy,18-24,6,2019,1,Lost,1,0,0,478
31020419,F,Italy,40+,6,2019,1,Lost,1,0,0,283
86010119,F,Italy,30-34,6,2019,0,Lost,1,0,0,383
86010219,F,Italy,40+,6,2019,0,Lost,1,0,0,144
86010319,F,Italy,25-29,6,2019,1,Lost,1,0,0,205
86010419,F,Italy,40+,6,2019,0,Lost,1,0,0,220
86010519,F,Italy,18-24,6,2019,1,Lost,1,0,0,205
86010619,F,Italy,25-29,6,2019,0,Lost,1,0,0,258
86012119,F,Italy,30-34,6,2019,0,Lost,1,0,0,447
86012219,F,Italy,30-34,6,2019,0,Lost,1,0,0,168
86012319,F,Italy,25-29,6,2019,1,Lost,1,0,0,210
86013119,F,Italy,35-39,6,2019,0,Lost,1,0,0,327
86013219,F,Italy,35-39,6,2019,1,Lost,1,0,0,258
86013319,F,Italy,18-24,6,2019,1,Lost,1,0,0,258
86013419,F,Italy,30-34,6,2019,1,Lost,1,0,0,327
86013519,F,Italy,18-24,6,2019,0,Lost,1,0,0,258
86014119,F,Italy,30-34,6,2019,1,Lost,1,0,0,168
86014219,F,Italy,25-29,6,2019,0,Lost,1,0,0,192
86014319,F,Italy,35-39,6,2019,0,Lost,1,0,0,327
86014419,F,Italy,25-29,6,2019,0,Lost,1,0,0,258
86014519,F,Italy,18-24,6,2019,1,Lost,1,0,0,1086
86015119,F,Italy,18-24,6,2019,1,Lost,1,0,0,172
86015219,F,Italy,30-34,6,2019,0,Lost,1,0,0,220
86015319,F,Italy,18-24,5,2019,1,Lost,1,0,0,313
86015419,F,Italy,18-24,5,2019,1,Lost,1,0,0,889
86015519,F,Italy,25-29,5,2019,0,Lost,1,0,0,474
86015619,F,Italy,25-29,5,2019,1,Lost,1,0,0,948
86015719,F,Italy,30-34,5,2019,1,Lost,1,0,0,1491
86015819,F,Italy,30-34,5,2019,0,Lost,1,0,0,948
86015919,F,Italy,35-39,5,2019,0,Lost,1,0,0,948
86016019,F,Italy,35-39,5,2019,0,Lost,1,0,0,168
86017019,F,Italy,40+,5,2019,1,Lost,1,0,0,205
86017119,F,Italy,18-24,5,2019,0,Lost,1,0,0,258
86018019,F,Italy,18-24,5,2019,0,Lost,1,0,0,951
86018119,F,Italy,18-24,5,2019,0,Lost,1,0,0,526
86018219,F,Italy,18-24,5,2019,0,Lost,1,0,0,992
99051819,F,Italy,25-29,5,2019,0,Lost,1,0,0,948
99051019,F,Italy,25-29,5,2019,0,Lost,1,0,0,258
99052119,F,Italy,18-24,5,2019,1,Lost,1,0,0,1086
99052219,F,Italy,30-34,5,2019,0,Lost,1,0,0,948
99052319,F,Italy,35-39,5,2019,1,Lost,1,0,0,1491
99052419,F,Italy,35-39,5,2019,1,Lost,1,0,0,1101
99052619,F,Italy,18-24,5,2019,0,Lost,1,0,0,510
99052819,F,Italy,30-34,5,2019,0,Lost,1,0,0,636
99054319,F,Italy,18-24,5,2019,1,Lost,1,0,0,486
99054819,F,Italy,30-34,5,2019,0,Lost,1,0,0,579
99054919,F,Italy,18-24,5,2019,1,Lost,1,0,0,636
99055019,F,Italy,18-24,5,2019,0,Lost,1,0,0,992
99055219,F,Italy,18-24,5,2019,0,Lost,1,0,0,948
99055319,F,Italy,30-34,5,2019,0,Lost,1,0,0,510
99055419,F,Italy,35-39,5,2019,1,Lost,1,0,0,585
99055719,F,Italy,25-29,5,2019,1,Lost,1,0,0,585
99056019,F,Italy,30-34,5,2019,0,Lost,1,0,0,889
99056219,F,Italy,30-34,5,2019,1,Lost,1,0,0,948
99056819,F,Italy,35-39,5,2019,1,Lost,1,0,0,636
99057019,F,Italy,35-39,5,2019,0,Lost,1,0,0,559
99059319,F,Italy,40+,5,2019,1,Lost,1,0,0,255
99059419,F,Italy,18-24,5,2019,1,Lost,1,0,0,551
99059819,F,Italy,18-24,5,2019,1,Lost,1,0,0,636
92020219,F,Italy,18-24,5,2019,0,Lost,1,0,0,267
93010119,F,Italy,25-29,5,2019,1,Lost,1,0,0,345
93010219,F,Italy,25-29,5,2019,0,Lost,1,0,0,144
93010319,F,Italy,30-34,5,2019,1,Lost,1,0,0,144
93010419,F,Italy,35-39,5,2019,1,Lost,1,0,0,172
93010519,F,Italy,18-24,5,2019,0,Lost,1,0,0,192
93010619,F,Italy,18-24,5,2019,1,Lost,1,0,0,240
93010719,F,Italy,25-29,5,2019,1,Lost,1,0,0,205
93010819,F,Italy,25-29,5,2019,0,Lost,1,0,0,258
93010919,F,Italy,30-34,5,2019,0,Lost,1,0,0,327
93011019,F,Italy,30-34,5,2019,0,Lost,1,0,0,332
93011119,F,Italy,35-39,5,2019,0,Lost,1,0,0,345
93020119,F,Italy,35-39,5,2019,1,Lost,1,0,0,168
90000119,F,Italy,40+,5,2019,0,Lost,1,0,0,538
90000219,F,Italy,18-24,9,2020,1,Active,1,1,0,367
90000319,F,Italy,18-24,9,2020,1,Active,1,1,0,345
90000419,F,Italy,25-29,9,2020,1,Active,1,1,0,447
90000519,F,Italy,25-29,9,2020,0,Active,1,1,0,345
90000619,F,Italy,30-34,9,2020,1,Active,1,1,0,383
90000719,F,Italy,30-34,9,2020,1,Active,1,1,0,144
90000819,F,Italy,25-29,9,2020,0,Active,1,1,0,172
90000919,F,Italy,25-29,9,2020,0,Active,1,1,0,205
90001019,F,Italy,25-29,9,2020,0,Active,1,1,0,488
90001119,F,Italy,30-34,9,2020,0,Active,1,1,0,332
90001219,F,Italy,18-24,9,2020,1,Active,1,1,0,447
90001319,F,Italy,35-39,9,2020,1,Active,1,1,0,345
90010119,F,Italy,40+,9,2020,1,Active,1,1,0,345
90010219,F,Italy,18-24,9,2020,1,Active,1,1,0,345
90010319,F,Italy,18-24,9,2020,0,Active,1,1,0,345
90010419,F,Italy,18-24,9,2020,0,Active,1,1,0,345
90010519,F,Italy,25-29,9,2020,1,Active,1,1,0,345
90010619,F,Italy,25-29,9,2020,1,Active,1,1,0,144
90010719,F,Italy,18-24,9,2020,1,Active,1,1,0,144
90010819,F,Italy,18-24,9,2020,0,Active,1,1,0,192
90010919,F,Italy,18-24,9,2020,0,Active,1,1,0,240
90011019,F,Italy,18-24,9,2020,1,Active,1,1,0,440
90011119,F,Italy,18-24,9,2020,1,Active,1,1,0,312
90011219,F,Italy,18-24,9,2020,1,Active,1,1,0,447
90011319,F,Italy,18-24,9,2020,1,Active,1,1,0,447
90011419,F,Italy,35-39,9,2020,1,Active,1,1,0,383
90011519,F,Italy,35-39,9,2020,0,Active,1,1,0,168
90011619,F,Italy,35-39,9,2020,1,Active,1,1,0,144
90011719,F,Italy,35-39,9,2020,0,Active,1,1,0,240
90011819,F,Italy,35-39,9,2020,0,Active,1,1,0,192
90020119,F,Italy,35-39,9,2020,0,Active,1,1,0,492
90020219,F,Italy,35-39,9,2020,1,Active,1,1,0,168
90020319,F,Italy,18-24,9,2020,0,Active,1,1,0,345
90020419,F,Italy,40+,9,2020,0,Active,1,1,0,345
90020519,F,Italy,18-24,9,2020,0,Active,1,1,0,168
99030119,F,Italy,35-39,9,2020,1,Active,1,1,0,240
99030219,F,Italy,18-24,9,2020,0,Active,1,1,0,327
99030319,F,Italy,18-24,9,2020,0,Active,1,1,0,889
99030419,F,Italy,18-24,9,2020,1,Active,1,1,0,992
99030519,F,Italy,18-24,9,2020,1,Active,1,1,0,1491
99030619,F,Italy,18-24,9,2020,0,Active,1,1,0,1576
99030719,F,Italy,25-29,9,2020,1,Active,1,1,0,1491
99030819,F,Italy,35-39,9,2020,0,Active,1,1,0,1491
99030919,F,Italy,35-39,9,2020,1,Active,1,1,0,579
60010119,F,Italy,40+,9,2020,1,Active,1,1,0,510
60010219,F,Italy,18-24,9,2020,1,Active,1,1,0,539
60010319,F,Italy,18-24,9,2020,1,Active,1,1,0,367
60010419,F,Italy,18-24,9,2020,1,Active,1,1,0,284
60010519,F,Italy,18-24,9,2020,0,Active,1,1,0,383
60010619,F,Italy,18-24,9,2020,1,Active,1,1,0,383
94000119,F,Italy,25-29,9,2020,0,Active,1,1,0,447
94000219,F,Italy,30-34,9,2020,1,Active,1,1,0,383
94000319,F,Italy,35-39,9,2020,0,Active,1,1,0,168
94000419,F,Italy,35-39,9,2020,0,Active,1,1,0,144
94000519,F,Italy,25-29,9,2020,1,Active,1,1,0,240
94000619,F,Italy,18-24,9,2020,1,Active,1,1,0,210
94000719,F,Italy,25-29,9,2020,1,Active,1,1,0,205
94000819,F,Italy,30-34,9,2020,1,Active,1,1,0,327
94000919,F,Italy,40+,9,2020,1,Active,1,1,0,313
94001019,F,Italy,18-24,9,2020,1,Active,1,1,0,168
94001119,F,Italy,25-29,9,2020,1,Active,1,1,0,345
94001219,F,Italy,18-24,9,2020,1,Active,1,1,0,168
94001319,F,Italy,18-24,9,2020,1,Active,1,1,0,168
94001419,F,Italy,18-24,9,2020,0,Active,1,1,0,220
94001519,F,Italy,18-24,9,2020,1,Active,1,1,0,192
94001619,F,Italy,18-24,9,2020,0,Active,1,1,0,192
94001719,F,Italy,25-29,9,2020,1,Active,1,1,0,255
94001819,F,Italy,18-24,9,2020,0,Active,1,1,0,313
94001919,F,Italy,18-24,9,2020,1,Active,1,1,0,255
94002019,F,Italy,18-24,9,2020,0,Active,1,1,0,278
94003019,F,Italy,30-34,9,2020,0,Active,1,1,0,345
94003119,F,Italy,25-29,9,2020,1,Active,1,1,0,168
94003219,F,Italy,18-24,9,2020,0,Active,1,1,0,240
94005019,F,Italy,18-24,9,2020,0,Active,1,1,0,210
94005119,F,Italy,25-29,9,2020,0,Active,1,1,0,240
94005219,F,Italy,18-24,9,2020,0,Active,1,1,0,205
94005319,F,Italy,18-24,9,2020,1,Active,1,1,0,255
94010019,F,Italy,35-39,9,2020,0,Active,1,1,0,228
94010119,F,Italy,25-29,9,2020,1,Active,1,1,0,345
94010219,F,Italy,25-29,9,2020,0,Active,1,1,0,172
94010319,F,Italy,30-34,9,2020,1,Active,1,1,0,168
94010419,F,Italy,35-39,9,2020,0,Active,1,1,0,205
94020119,F,Italy,35-39,9,2020,1,Active,1,1,0,192
94020219,F,Italy,18-24,9,2020,0,Active,1,1,0,220
94020419,F,Italy,35-39,9,2020,0,Active,1,1,0,205
94020719,F,Italy,18-24,9,2020,0,Active,1,1,0,205
94030119,F,Italy,18-24,9,2020,1,Active,1,1,0,345
94030219,F,Italy,25-29,9,2020,0,Active,1,1,0,172
94030319,F,Italy,18-24,9,2020,0,Active,1,1,0,192
94030419,F,Italy,25-29,9,2020,1,Active,1,1,0,220
94030519,F,Italy,18-24,9,2020,1,Active,1,1,0,255
94030619,F,Italy,18-24,9,2020,0,Active,1,1,0,255
94030719,F,Italy,30-34,9,2020,0,Active,1,1,0,327
94030819,F,Italy,18-24,9,2020,0,Active,1,1,0,1086
94030919,F,Italy,18-24,9,2020,1,Active,1,1,0,990
94031019,F,Italy,25-29,9,2020,1,Active,1,1,0,383
94031119,F,Italy,30-34,9,2020,1,Active,1,1,0,168
94031219,F,Italy,30-34,9,2020,1,Active,1,1,0,220
94031419,F,Italy,35-39,9,2020,1,Active,1,1,0,192
94031519,F,Italy,35-39,9,2020,0,Active,1,1,0,255
94031619,F,Italy,40+,9,2020,0,Active,1,1,0,327
94031719,F,Italy,30-34,9,2020,1,Active,1,1,0,805
94031819,F,Italy,18-24,9,2020,0,Active,1,1,0,992
94040119,F,Italy,18-24,9,2020,1,Active,1,1,0,383
94040219,F,Italy,35-39,9,2020,0,Active,1,1,0,144
94040319,F,Italy,35-39,9,2020,0,Active,1,1,0,240
94040519,F,Italy,25-29,9,2020,0,Active,1,1,0,313
94040619,F,Italy,18-24,9,2020,0,Active,1,1,0,258
94040719,F,Italy,18-24,9,2020,1,Active,1,1,0,1086
94040819,F,Italy,30-34,9,2020,1,Active,1,1,0,526
94040919,F,Italy,18-24,9,2020,0,Active,1,1,0,1491
94050119,F,Italy,25-29,9,2020,0,Active,1,1,0,144
94050219,F,Italy,25-29,9,2020,0,Active,1,1,0,210
94050319,F,Italy,25-29,9,2020,1,Active,1,1,0,313
94050819,F,Italy,18-24,9,2020,0,Active,1,1,0,255
94050919,F,Italy,30-34,9,2020,0,Active,1,1,0,992
94051019,F,Italy,35-39,9,2020,0,Active,1,1,0,172
94051119,F,Italy,18-24,9,2020,0,Active,1,1,0,192
94051219,F,Italy,40+,9,2020,0,Active,1,1,0,258
94051319,F,Italy,18-24,9,2020,0,Active,1,1,0,327
94051419,F,Italy,35-39,9,2020,1,Active,1,1,0,327
94051519,F,Italy,35-39,9,2020,0,Active,1,1,0,992
94051619,F,Italy,25-29,9,2020,1,Active,1,1,0,951
94051719,F,Italy,25-29,9,2020,1,Active,1,1,0,948
94060119,F,Italy,30-34,9,2020,1,Active,1,1,0,144
94060219,F,Italy,35-39,9,2020,0,Active,1,1,0,205
94060319,F,Italy,25-29,9,2020,1,Active,1,1,0,258
96010119,F,Italy,25-29,9,2020,1,Active,1,1,0,345
96010219,F,Italy,18-24,9,2020,1,Active,1,1,0,168
96010319,F,Italy,25-29,9,2020,1,Active,1,1,0,192
96010419,F,Italy,25-29,9,2020,0,Active,1,1,0,220
96010519,F,Italy,30-34,9,2020,0,Active,1,1,0,313
96010619,F,Italy,35-39,9,2020,0,Active,1,1,0,327
96010719,F,Italy,35-39,9,2020,0,Active,1,1,0,255
96010819,F,Italy,18-24,9,2020,1,Active,1,1,0,990
96010919,F,Italy,18-24,9,2020,0,Active,1,1,0,951
96011019,F,Italy,25-29,9,2020,1,Active,1,1,0,383
96011119,F,Italy,18-24,9,2020,1,Active,1,1,0,168
96011219,F,Italy,18-24,9,2020,1,Active,1,1,0,220
15150119,F,Italy,18-24,9,2020,0,Active,1,1,0,538
15150219,F,Italy,18-24,9,2020,1,Active,1,1,0,367
15150319,F,Italy,35-39,9,2020,0,Active,1,1,0,345
15150419,F,Italy,25-29,9,2020,1,Active,1,1,0,144
15150519,F,Italy,18-24,9,2020,1,Active,1,1,0,144
15150619,F,Italy,35-39,9,2020,1,Active,1,1,0,192
15150719,F,Italy,25-29,9,2020,0,Active,1,1,0,220
15150819,F,Italy,18-24,9,2020,0,Active,1,1,0,210
15150919,F,Italy,18-24,9,2020,1,Active,1,1,0,313
15151019,F,Italy,30-34,9,2020,1,Active,1,1,0,478
15151119,F,Italy,18-24,9,2020,1,Active,1,1,0,284
15151219,F,Italy,18-24,9,2020,1,Active,1,1,0,383
15151319,F,Italy,18-24,9,2020,1,Active,1,1,0,144
15151419,F,Italy,25-29,9,2020,0,Active,1,1,0,168
15151519,F,Italy,18-24,9,2020,1,Active,1,1,0,192
15151619,F,Italy,18-24,9,2020,1,Active,1,1,0,192
15151719,F,Italy,30-34,9,2020,1,Active,1,1,0,210
